"date","RT_ID","Focal","Neighbour","stand","Treatment","Repetition","BE_BoitEng_Hauteur_mm","SPUR_Squelette_Corrige_mm","SURF_Surface_Projetee_mm2","pair"
"3",123,"COLOSSEO_DP087","KOFA","mixed","C","3",482.88,54205.2835735,51338.3423209924,"COLOSSEO_DP087;KOFA"
"3",124,"EL4X_35","EL4X_35","pure","C","3",482.88,63764.877276,59034.3692652776,"EL4X_35;EL4X_35"
"3",125,"GIUSTO","GIUSTO","pure","C","3",482.88,48724.797506,46169.699240316,"GIUSTO;GIUSTO"
"3",126,"LGBORIS","NEMESIS","mixed","C","3",482.88,53199.1635325,48176.2521785167,"LGBORIS;NEMESIS"
"3",127,"NOBILIS","LLOYD","mixed","C","3",362.28072,41896.0644195,36392.8188231614,"NOBILIS;LLOYD"
"3",128,"COLOSSEO_DP087","COLOSSEO_DP087","pure","C","3",482.88,44755.030302,40763.9288151396,"COLOSSEO_DP087;COLOSSEO_DP087"
"3",13,"GIUSTO","CASANOVA","mixed","C","2",482.88,36937.916142,34672.3812276787,"GIUSTO;CASANOVA"
"3",131,"ORJAUNE","ORJAUNE","pure","C","1",482.88,43559.466637,40244.2982893596,"ORJAUNE;ORJAUNE"
"3",132,"SVEVO","EL4X_428","mixed","C","1",482.88,37318.8123815,36416.9474038144,"SVEVO;EL4X_428"
"3",133,"AVENTUR","EL4X_194","mixed","C","1",482.88,41271.097085,38838.9190054064,"AVENTUR;EL4X_194"
"3",135,"EL4X_120","Selcuklu-97","mixed","C","1",482.88,54124.282746,49457.0968526481,"EL4X_120;Selcuklu-97"
"3",136,"LGBORIS","EL4X_35","mixed","C","1",482.88,53122.8646,49476.4804746492,"LGBORIS;EL4X_35"
"3",137,"ACADUR","ARDENTE","mixed","C","1",448.4748,41712.049347,35208.8027315142,"ACADUR;ARDENTE"
"3",138,"NOBILIS","EL4X_316","mixed","C","1",482.88,53985.4058655,51089.6586178198,"NOBILIS;EL4X_316"
"3",139,"NOBILIS","EL4X_316","mixed","C","2",482.88,50881.770465,47599.3295201049,"NOBILIS;EL4X_316"
"3",14,"BOLIDO-DP034","BOLIDO-DP034","pure","C","2",477.00496,35218.7750965,31235.2205153191,"BOLIDO-DP034;BOLIDO-DP034"
"3",140,"MIKI-1_DP161","MIKI-1_DP161","pure","C","2",480.38512,54568.0988895,47360.0388983452,"MIKI-1_DP161;MIKI-1_DP161"
"3",141,"COLOSSEO_DP087","KOFA","mixed","C","2",482.88,52898.9261645,49514.2574346357,"COLOSSEO_DP087;KOFA"
"3",142,"FURIO_CAMILLO","EL4X_428","mixed","C","2",482.88,39845.738988,36908.0460565459,"FURIO_CAMILLO;EL4X_428"
"3",143,"FURIO_CAMILLO","ACADUR","mixed","C","2",482.88,48225.028812,43339.9937254633,"FURIO_CAMILLO;ACADUR"
"3",144,"SVEVO","ARDENTE","mixed","C","2",482.88,51775.1732595,45795.7647071477,"SVEVO;ARDENTE"
"3",146,"LLOYD","LLOYD","pure","C","2",482.88,63817.965945,57078.8671124793,"LLOYD;LLOYD"
"3",147,"MURANO","MURANO","pure","C","3",482.88,53731.717258,49363.3286497334,"MURANO;MURANO"
"3",148,"RAMIREZ","ANTALIS","mixed","C","3",482.88,61386.1885955,56632.565108275,"RAMIREZ;ANTALIS"
"3",149,"EL4X_194","EL4X_194","pure","C","3",482.88,51192.181024,47572.2209519429,"EL4X_194;EL4X_194"
"3",15,"MURANO","QUALIDOU","mixed","C","2",482.88,33701.644558,31026.3948302402,"MURANO;QUALIDOU"
"3",150,"GIUSTO","BOLIDO-DP034","mixed","C","3",482.88,50375.419118,44037.7675756599,"GIUSTO;BOLIDO-DP034"
"3",151,"AVENTUR","EL4X_194","mixed","C","3",482.88,38501.6381855,34290.5280765679,"AVENTUR;EL4X_194"
"3",152,"COLOSSEO_DP087","QUALIDOU","mixed","C","3",482.88,46417.9195855,40665.21284633,"COLOSSEO_DP087;QUALIDOU"
"3",153,"ASTERIX","ASTERIX","pure","C","3",302.72552,40919.6945505,35938.8905357793,"ASTERIX;ASTERIX"
"3",154,"RAMIREZ","LGBORIS","mixed","C","3",482.88,51203.2518495,47304.5062555792,"RAMIREZ;LGBORIS"
"3",157,"LAHAN","EL4X_464","mixed","C","1",482.88,38557.2060355,33900.0400873406,"LAHAN;EL4X_464"
"3",158,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","C","1",482.88,49319.9291795,44917.6970449206,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"3",159,"LGBORIS","NEMESIS","mixed","C","1",482.88,48769.2090415,44425.6610938493,"LGBORIS;NEMESIS"
"3",16,"LAHAN","BOLIDO-DP034","mixed","C","2",482.88,33862.8340675,32120.9126336317,"LAHAN;BOLIDO-DP034"
"3",160,"ASTERIX","NEMESIS","mixed","C","1",482.88,39191.662649,37098.6592857753,"ASTERIX;NEMESIS"
"3",161,"ACADUR","ACADUR","pure","C","1",272.86744,39314.766809,33481.3216952911,"ACADUR;ACADUR"
"3",162,"ASTERIX","MIKI-1_DP161","mixed","C","1",480.54608,42256.101343,38032.9867734959,"ASTERIX;MIKI-1_DP161"
"3",163,"LAHAN","BOLIDO-DP034","mixed","C","1",482.88,53213.739407,44751.1027708074,"LAHAN;BOLIDO-DP034"
"3",164,"MONASTIR","BALSAMO","mixed","C","1",482.88,51345.4200565,46885.5649582716,"MONASTIR;BALSAMO"
"3",165,"L2574","CASANOVA","mixed","C","2",482.88,NA,37759.4710591424,"L2574;CASANOVA"
"3",167,"LAHAN","LAHAN","pure","C","2",482.88,53376.937908,48459.3034874807,"LAHAN;LAHAN"
"3",168,"EL4X_120","CHAM-1_DP136","mixed","C","2",482.88,58066.607981,54332.3746884384,"EL4X_120;CHAM-1_DP136"
"3",169,"GIUSTO","BOLIDO-DP034","mixed","C","2",455.99968,50026.709487,44898.5308469008,"GIUSTO;BOLIDO-DP034"
"3",17,"FURIO_CAMILLO","FURIO_CAMILLO","pure","C","3",482.88,40459.037074,38809.2927040822,"FURIO_CAMILLO;FURIO_CAMILLO"
"3",170,"BALSAMO","ARDENTE","mixed","C","2",482.88,48991.3094635,44696.4197259518,"BALSAMO;ARDENTE"
"3",171,"ACADUR","ACADUR","pure","C","2",482.88,52173.6374885,44851.4558143002,"ACADUR;ACADUR"
"3",172,"COLOSSEO_DP087","COLOSSEO_DP087","pure","C","2",482.88,43870.133663,37334.6940290917,"COLOSSEO_DP087;COLOSSEO_DP087"
"3",173,"EL4X_120","CHAM-1_DP136","mixed","C","3",482.88,59736.464618,56647.1215524717,"EL4X_120;CHAM-1_DP136"
"3",174,"PLUSSUR","PLUSSUR","pure","C","3",482.88,NA,42615.960905015,"PLUSSUR;PLUSSUR"
"3",175,"NOBILIS","NOBILIS","pure","C","3",482.88,45103.825422,45125.4666706615,"NOBILIS;NOBILIS"
"3",176,"ORJAUNE","ORJAUNE","pure","C","3",482.88,49643.975234,47178.5994994549,"ORJAUNE;ORJAUNE"
"3",177,"EL4X_316","ORJAUNE","mixed","C","3",482.88,51549.8242555,48019.8092291126,"EL4X_316;ORJAUNE"
"3",178,"AZEGHAR-2_DP128","KOFA","mixed","C","3",482.88,45644.4151135,41447.7455074074,"AZEGHAR-2_DP128;KOFA"
"3",18,"EL4X_120","EL4X_120","pure","C","3",482.88,44269.538271,42711.4319579349,"EL4X_120;EL4X_120"
"3",180,"NEMESIS","NEMESIS","pure","C","3",482.88,35736.96667,32031.6957175871,"NEMESIS;NEMESIS"
"3",183,"ACADUR","ANVERGUR","mixed","C","1",482.88,44515.7038465,39055.6687897048,"ACADUR;ANVERGUR"
"3",184,"EL4X_316","EL4X_316","pure","C","1",482.88,51593.3381565,47500.9186757061,"EL4X_316;EL4X_316"
"3",185,"MONASTIR","EL4X_35","mixed","C","1",482.88,49439.9557355,44065.130109649,"MONASTIR;EL4X_35"
"3",186,"ARDENTE","ARDENTE","pure","C","1",395.47872,32440.7245525,28653.5957631865,"ARDENTE;ARDENTE"
"3",187,"NOBILIS","LLOYD","mixed","C","1",482.88,42673.458641,39139.1979674809,"NOBILIS;LLOYD"
"3",188,"BOLIDO-DP034","BOLIDO-DP034","pure","C","1",482.88,50502.797728,46010.278130495,"BOLIDO-DP034;BOLIDO-DP034"
"3",189,"COLOSSEO_DP087","QUALIDOU","mixed","C","1",482.88,42777.7124765,39782.3490668672,"COLOSSEO_DP087;QUALIDOU"
"3",19,"KOFA","KOFA","pure","C","3",482.88,34788.89366,33750.2258287292,"KOFA;KOFA"
"3",190,"GIUSTO","ANTALIS","mixed","C","1",482.88,42618.574703,38147.5783471286,"GIUSTO;ANTALIS"
"3",191,"LGBORIS","LGBORIS","pure","C","2",482.88,55495.5690505,51478.0947824164,"LGBORIS;LGBORIS"
"3",192,"EL4X_316","ORJAUNE","mixed","C","2",482.88,46522.9855665,42112.4581227928,"EL4X_316;ORJAUNE"
"3",193,"PLUSSUR","PLUSSUR","pure","C","2",482.88,50601.110078,44926.4743962349,"PLUSSUR;PLUSSUR"
"3",194,"BOLIDO-DP034","EL4X_194","mixed","C","2",482.88,51551.747758,46020.8971908278,"BOLIDO-DP034;EL4X_194"
"3",195,"ANVERGUR","ANVERGUR","pure","C","2",482.88,49182.8048235,43290.3132592711,"ANVERGUR;ANVERGUR"
"3",196,"AVENTUR","ORJAUNE","mixed","C","2",482.88,54076.2806725,50796.8634257252,"AVENTUR;ORJAUNE"
"3",197,"ACADUR","ANVERGUR","mixed","C","2",482.88,59367.665072,54523.5981664894,"ACADUR;ANVERGUR"
"3",198,"LAHAN","EL4X_120","mixed","C","2",482.88,63362.224086,58149.5285719676,"LAHAN;EL4X_120"
"3",199,"GIUSTO","CASANOVA","mixed","C","3",482.88,46647.5430395,43395.7547547643,"GIUSTO;CASANOVA"
"3",2,"NOBILIS","EL4X_428","mixed","C","1",482.88,26242.8575415,24744.4240311471,"NOBILIS;EL4X_428"
"3",20,"MONASTIR","CHAM-1_DP136","mixed","C","3",482.88,36652.724838,32243.905177569,"MONASTIR;CHAM-1_DP136"
"3",200,"SVEVO","EL4X_428","mixed","C","3",482.88,59767.6253585,57807.7581713009,"SVEVO;EL4X_428"
"3",201,"PLUSSUR","MIKI-1_DP161","mixed","C","3",482.88,51947.732806,47859.9368274984,"PLUSSUR;MIKI-1_DP161"
"3",202,"LAHAN","EL4X_464","mixed","C","3",482.88,50492.881004,49838.6101645948,"LAHAN;EL4X_464"
"3",203,"CASANOVA","CASANOVA","pure","C","3",482.88,42637.724239,38945.4129060531,"CASANOVA;CASANOVA"
"3",204,"ANTALIS","ANTALIS","pure","C","3",482.88,47342.440376,40069.0965835142,"ANTALIS;ANTALIS"
"3",206,"SVEVO","SVEVO","pure","C","3",482.88,52218.476469,48015.972335324,"SVEVO;SVEVO"
"3",209,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","C","1",482.88,46813.7336555,44356.8619340365,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"3",21,"ACADUR","ACADUR","pure","C","3",482.88,34197.737225,30080.1291215605,"ACADUR;ACADUR"
"3",210,"EL4X_120","CHAM-1_DP136","mixed","C","1",482.88,51150.6761145,47714.2371807021,"EL4X_120;CHAM-1_DP136"
"3",211,"ASTERIX","ASTERIX","pure","C","1",482.88,52133.3721695,47370.7420049229,"ASTERIX;ASTERIX"
"3",212,"CASANOVA","CASANOVA","pure","C","1",482.88,46026.1234985,45612.8344009568,"CASANOVA;CASANOVA"
"3",213,"L2574","EL4X_316","mixed","C","1",482.88,56950.036152,52685.7388314319,"L2574;EL4X_316"
"3",214,"FURIO_CAMILLO","EL4X_428","mixed","C","1",482.88,51883.445078,51061.5634198264,"FURIO_CAMILLO;EL4X_428"
"3",215,"EL4X_194","EL4X_194","pure","C","1",482.88,52637.201591,47199.1086103007,"EL4X_194;EL4X_194"
"3",216,"GIUSTO","BOLIDO-DP034","mixed","C","1",482.88,48652.2600895,47834.8618130443,"GIUSTO;BOLIDO-DP034"
"3",217,"LLOYD","EL4X_464","mixed","C","2",482.88,54530.099029,50898.7768060253,"LLOYD;EL4X_464"
"3",218,"AZEGHAR-2_DP128","KOFA","mixed","C","2",482.88,55963.1083915,53719.7177592096,"AZEGHAR-2_DP128;KOFA"
"3",219,"MURANO","SVEVO","mixed","C","2",482.88,56113.3980535,50703.548341696,"MURANO;SVEVO"
"3",22,"AZEGHAR-2_DP128","NEMESIS","mixed","C","3",352.01952,28789.788574,25513.4544802735,"AZEGHAR-2_DP128;NEMESIS"
"3",220,"LLOYD","ANVERGUR","mixed","C","2",482.88,52405.355423,43250.1318458438,"LLOYD;ANVERGUR"
"3",221,"ASTERIX","MIKI-1_DP161","mixed","C","2",482.88,59550.526043,54153.6686195994,"ASTERIX;MIKI-1_DP161"
"3",222,"KOFA","KOFA","pure","C","2",482.88,49483.2986585,44442.2565730308,"KOFA;KOFA"
"3",223,"EL4X_194","EL4X_194","pure","C","2",482.88,60344.376897,56828.9391594639,"EL4X_194;EL4X_194"
"3",224,"ACADUR","ARDENTE","mixed","C","2",482.88,60045.592842,56642.8023063212,"ACADUR;ARDENTE"
"3",225,"FURIO_CAMILLO","ACADUR","mixed","C","3",482.88,61672.704979,58239.337465911,"FURIO_CAMILLO;ACADUR"
"3",226,"GIUSTO","ANTALIS","mixed","C","3",482.88,54567.6287,52210.4244289094,"GIUSTO;ANTALIS"
"3",227,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","C","3",482.88,50502.455772,43538.6333710798,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"3",228,"L2574","CASANOVA","mixed","C","3",449.23936,49078.978433,44152.1673046032,"L2574;CASANOVA"
"3",229,"Selcuklu-97","EL4X_194","mixed","C","3",482.88,60063.0753425,53822.3802473445,"Selcuklu-97;EL4X_194"
"3",23,"LLOYD","LLOYD","pure","C","3",482.88,32083.081321,29419.8910551693,"LLOYD;LLOYD"
"3",230,"QUALIDOU","QUALIDOU","pure","C","3",482.88,52320.293868,48866.6591926393,"QUALIDOU;QUALIDOU"
"3",231,"ASTERIX","MIKI-1_DP161","mixed","C","3",482.88,46280.4532735,42832.8056981119,"ASTERIX;MIKI-1_DP161"
"3",232,"ASTERIX","EL4X_35","mixed","C","3",482.88,46823.5648905,44442.0135697575,"ASTERIX;EL4X_35"
"3",235,"SVEVO","ARDENTE","mixed","C","1",482.88,49135.3584285,43746.4925243425,"SVEVO;ARDENTE"
"3",238,"RAMIREZ","ANTALIS","mixed","C","1",482.88,54586.5645135,49742.5800214371,"RAMIREZ;ANTALIS"
"3",239,"EL4X_316","ORJAUNE","mixed","C","1",482.88,62352.25704,56741.5201022231,"EL4X_316;ORJAUNE"
"3",24,"BALSAMO","ARDENTE","mixed","C","3",297.41384,29186.372045,25636.4945286101,"BALSAMO;ARDENTE"
"3",240,"MURANO","MURANO","pure","C","1",482.88,49858.467135,45325.3834537819,"MURANO;MURANO"
"3",241,"LGBORIS","LGBORIS","pure","C","1",482.88,48824.734147,44770.7878630348,"LGBORIS;LGBORIS"
"3",242,"PLUSSUR","CHAM-1_DP136","mixed","C","1",482.88,58496.3184395,52633.3524415725,"PLUSSUR;CHAM-1_DP136"
"3",243,"AVENTUR","AVENTUR","pure","C","2",482.88,46419.586621,41663.9142763606,"AVENTUR;AVENTUR"
"3",244,"MURANO","ANTALIS","mixed","C","2",482.88,56617.996876,54707.0510210725,"MURANO;ANTALIS"
"3",245,"CASANOVA","CASANOVA","pure","C","2",482.88,57700.202127,52393.6653407879,"CASANOVA;CASANOVA"
"3",246,"L2574","EL4X_316","mixed","C","2",482.88,67512.116613,60439.0944501945,"L2574;EL4X_316"
"3",247,"SVEVO","EL4X_428","mixed","C","2",482.88,63599.54155,58022.8160681477,"SVEVO;EL4X_428"
"3",248,"PLUSSUR","MIKI-1_DP161","mixed","C","2",482.88,56390.425158,50908.9610183954,"PLUSSUR;MIKI-1_DP161"
"3",249,"MONASTIR","CHAM-1_DP136","mixed","C","2",482.88,59173.3058305,56751.0209820804,"MONASTIR;CHAM-1_DP136"
"3",250,"BALSAMO","BALSAMO","pure","C","2",482.88,65382.9703235,60243.1388031377,"BALSAMO;BALSAMO"
"3",251,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","C","3",464.61104,56744.948041,48883.1359108226,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"3",252,"LGBORIS","LGBORIS","pure","C","3",482.88,54556.9853195,52401.4779873783,"LGBORIS;LGBORIS"
"3",253,"MONASTIR","EL4X_35","mixed","C","3",482.88,59138.298085,55508.7462259851,"MONASTIR;EL4X_35"
"3",254,"EL4X_428","EL4X_428","pure","C","3",482.88,56847.449352,59012.7310114026,"EL4X_428;EL4X_428"
"3",255,"LAHAN","BOLIDO-DP034","mixed","C","3",482.88,57566.2836085,53178.2991579876,"LAHAN;BOLIDO-DP034"
"3",256,"MONASTIR","MONASTIR","pure","C","3",482.88,49761.608098,47051.5234042713,"MONASTIR;MONASTIR"
"3",257,"EL4X_120","Selcuklu-97","mixed","C","3",482.88,66640.9409585,62629.4327737733,"EL4X_120;Selcuklu-97"
"3",258,"EL4X_316","EL4X_316","pure","C","3",482.88,55399.949604,51135.4875734854,"EL4X_316;EL4X_316"
"3",261,"Selcuklu-97","ANVERGUR","mixed","C","1",482.88,47866.915391,42813.8825033654,"Selcuklu-97;ANVERGUR"
"3",262,"MONASTIR","MONASTIR","pure","C","1",482.88,43813.6681785,40434.9718126342,"MONASTIR;MONASTIR"
"3",263,"AVENTUR","AVENTUR","pure","C","1",482.88,42818.191518,39698.4526435427,"AVENTUR;AVENTUR"
"3",264,"MURANO","SVEVO","mixed","C","1",482.88,51627.0208225,44033.1870553134,"MURANO;SVEVO"
"3",265,"QUALIDOU","QUALIDOU","pure","C","1",482.88,57857.074442,54919.6807122788,"QUALIDOU;QUALIDOU"
"3",266,"AZEGHAR-2_DP128","NEMESIS","mixed","C","1",482.88,49119.1155185,46242.9784304,"AZEGHAR-2_DP128;NEMESIS"
"3",267,"RAMIREZ","CASANOVA","mixed","C","1",482.88,51264.8039295,45258.930280457,"RAMIREZ;CASANOVA"
"3",268,"LLOYD","LLOYD","pure","C","1",482.88,63267.502274,57455.6939327272,"LLOYD;LLOYD"
"3",269,"Selcuklu-97","ANVERGUR","mixed","C","2",482.88,71397.591663,63958.7045287927,"Selcuklu-97;ANVERGUR"
"3",27,"FURIO_CAMILLO","PLUSSUR","mixed","C","1",482.88,25610.709131,23822.8807081115,"FURIO_CAMILLO;PLUSSUR"
"3",270,"EL4X_428","EL4X_428","pure","C","2",482.88,54957.45854,54340.8414340651,"EL4X_428;EL4X_428"
"3",271,"EL4X_464","EL4X_464","pure","C","2",482.88,51887.634039,46599.6579040735,"EL4X_464;EL4X_464"
"3",272,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","C","2",482.88,52216.8949225,49178.5858680004,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"3",273,"ASTERIX","EL4X_35","mixed","C","2",482.88,52049.037271,44478.8514043119,"ASTERIX;EL4X_35"
"3",274,"AZEGHAR-2_DP128","NEMESIS","mixed","C","2",482.88,51241.337199,49883.1108241726,"AZEGHAR-2_DP128;NEMESIS"
"3",275,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","C","2",482.88,55663.939636,51171.9837417833,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"3",276,"GIUSTO","GIUSTO","pure","C","2",482.88,50564.6490195,47951.0995968215,"GIUSTO;GIUSTO"
"3",277,"RAMIREZ","RAMIREZ","pure","C","3",482.88,59052.5098735,50885.9305202028,"RAMIREZ;RAMIREZ"
"3",278,"NOBILIS","EL4X_316","mixed","C","3",482.88,55579.0918035,47924.4112598839,"NOBILIS;EL4X_316"
"3",279,"AVENTUR","AVENTUR","pure","C","3",482.88,51653.992602,49053.4556260952,"AVENTUR;AVENTUR"
"3",28,"Selcuklu-97","EL4X_194","mixed","C","1",482.88,35855.6681465,31968.5532354739,"Selcuklu-97;EL4X_194"
"3",280,"L2574","QUALIDOU","mixed","C","3",482.88,56159.5621135,49646.7709564454,"L2574;QUALIDOU"
"3",281,"L2574","L2574","pure","C","3",482.88,59409.6829155,54677.0885347686,"L2574;L2574"
"3",282,"BOLIDO-DP034","BOLIDO-DP034","pure","C","3",482.88,49126.766784,43531.0491110245,"BOLIDO-DP034;BOLIDO-DP034"
"3",283,"MURANO","ANTALIS","mixed","C","3",482.88,46206.548033,41561.3851659621,"MURANO;ANTALIS"
"3",284,"EL4X_464","EL4X_464","pure","C","3",482.88,43772.2915025,38889.4399340476,"EL4X_464;EL4X_464"
"3",287,"EL4X_35","EL4X_35","pure","C","1",482.88,50357.29545,45325.4748083959,"EL4X_35;EL4X_35"
"3",288,"CHAM-1_DP136","CHAM-1_DP136","pure","C","1",482.88,50692.4550745,46629.0649543241,"CHAM-1_DP136;CHAM-1_DP136"
"3",289,"ANVERGUR","ANVERGUR","pure","C","1",482.88,44040.171284,38225.3320862069,"ANVERGUR;ANVERGUR"
"3",29,"EL4X_428","EL4X_428","pure","C","1",482.88,33516.047939,34050.2471707922,"EL4X_428;EL4X_428"
"3",290,"ASTERIX","EL4X_35","mixed","C","1",482.88,47804.3801875,42301.2369513728,"ASTERIX;EL4X_35"
"3",291,"L2574","L2574","pure","C","1",482.88,56729.5172765,48832.3336099703,"L2574;L2574"
"3",292,"LLOYD","EL4X_464","mixed","C","1",482.88,50620.6443145,45347.3852990207,"LLOYD;EL4X_464"
"3",293,"EL4X_464","EL4X_464","pure","C","1",482.88,50102.709208,43900.9713495453,"EL4X_464;EL4X_464"
"3",294,"MURANO","QUALIDOU","mixed","C","1",482.88,47974.71702,43880.6595646658,"MURANO;QUALIDOU"
"3",296,"COLOSSEO_DP087","QUALIDOU","mixed","C","2",482.88,62475.275711,57183.3238052335,"COLOSSEO_DP087;QUALIDOU"
"3",297,"L2574","QUALIDOU","mixed","C","2",482.88,62499.6828205,57191.4598471575,"L2574;QUALIDOU"
"3",298,"MONASTIR","MONASTIR","pure","C","2",482.88,48055.2049135,42354.9370205816,"MONASTIR;MONASTIR"
"3",299,"GIUSTO","ANTALIS","mixed","C","2",482.88,51882.333721,46020.8880553664,"GIUSTO;ANTALIS"
"3",30,"GIUSTO","CASANOVA","mixed","C","1",314.59632,28858.3080075,27278.0419336161,"GIUSTO;CASANOVA"
"3",301,"NOBILIS","EL4X_428","mixed","C","2",482.88,43680.946506,38331.0019682352,"NOBILIS;EL4X_428"
"3",302,"QUALIDOU","QUALIDOU","pure","C","2",330.85328,46711.275089,40076.364756605,"QUALIDOU;QUALIDOU"
"3",303,"AVENTUR","ORJAUNE","mixed","C","3",239.58896,41254.5549635,37332.9820436251,"AVENTUR;ORJAUNE"
"3",304,"SVEVO","ARDENTE","mixed","C","3",482.88,50441.245648,47133.2912650893,"SVEVO;ARDENTE"
"3",305,"LAHAN","EL4X_120","mixed","C","3",482.88,52277.463879,51537.4953795396,"LAHAN;EL4X_120"
"3",306,"LGBORIS","EL4X_35","mixed","C","3",482.88,46717.0455965,44146.7426676232,"LGBORIS;EL4X_35"
"3",307,"ORJAUNE","KOFA","mixed","C","3",482.88,46720.4651565,42308.7883237671,"ORJAUNE;KOFA"
"3",309,"ACADUR","ANVERGUR","mixed","C","3",482.88,45760.2527085,40299.3211733794,"ACADUR;ANVERGUR"
"3",31,"EL4X_120","EL4X_120","pure","C","1",482.88,36554.839933,34754.6551930584,"EL4X_120;EL4X_120"
"3",310,"ACADUR","ARDENTE","mixed","C","3",440.18536,30211.043199,24561.225142391,"ACADUR;ARDENTE"
"3",313,"LLOYD","EL4X_464","mixed","S","1",482.88,43656.9668415,37799.4697633417,"LLOYD;EL4X_464"
"3",314,"FURIO_CAMILLO","FURIO_CAMILLO","pure","S","1",482.88,51847.112253,46508.9829683893,"FURIO_CAMILLO;FURIO_CAMILLO"
"3",315,"ACADUR","ARDENTE","mixed","S","1",482.88,56219.618136,49533.2738110885,"ACADUR;ARDENTE"
"3",316,"ARDENTE","ARDENTE","pure","S","1",482.88,44277.146792,39389.814734286,"ARDENTE;ARDENTE"
"3",317,"RAMIREZ","ANTALIS","mixed","S","1",482.88,50916.5217435,43285.4824272821,"RAMIREZ;ANTALIS"
"3",318,"LGBORIS","NEMESIS","mixed","S","1",482.88,49817.8171155,47280.6407762146,"LGBORIS;NEMESIS"
"3",319,"EL4X_35","EL4X_35","pure","S","1",482.88,54510.522048,48158.1073250815,"EL4X_35;EL4X_35"
"3",32,"BALSAMO","ARDENTE","mixed","C","1",457.64952,26940.3622925,23113.7734045005,"BALSAMO;ARDENTE"
