"date","RT_ID","Focal","Neighbour","stand","Treatment","Repetition","BE_BoitEng_Hauteur_mm","SPUR_Squelette_Corrige_mm","SURF_Surface_Projetee_mm2","pair"
"1",65,"ARDENTE","ARDENTE","pure","C","2",39.75712,2093.540121,1997.78289525552,"ARDENTE;ARDENTE"
"1",66,"FURIO_CAMILLO","FURIO_CAMILLO","pure","C","2",83.73944,1705.8047615,1638.89994829197,"FURIO_CAMILLO;FURIO_CAMILLO"
"1",67,"ASTERIX","NEMESIS","mixed","C","2",71.426,2469.3925095,2491.58747165412,"ASTERIX;NEMESIS"
"1",68,"AVENTUR","EL4X_194","mixed","C","2",213.0708,2370.353503,2299.45775583215,"AVENTUR;EL4X_194"
"1",69,"NOBILIS","EL4X_428","mixed","C","3",42.97632,2014.206329,2067.80255271154,"NOBILIS;EL4X_428"
"1",7,"MONASTIR","CHAM-1_DP136","mixed","C","1",175.32568,2462.5533895,2386.48033404818,"MONASTIR;CHAM-1_DP136"
"1",70,"FURIO_CAMILLO","EL4X_428","mixed","C","3",190.69736,2122.6491255,2087.8621988564,"FURIO_CAMILLO;EL4X_428"
"1",71,"ARDENTE","ARDENTE","pure","C","3",42.61416,2201.8119395,2283.98959258756,"ARDENTE;ARDENTE"
"1",72,"L2574","EL4X_316","mixed","C","3",102.69248,2490.722015,2488.44670002437,"L2574;EL4X_316"
"1",73,"MONASTIR","BALSAMO","mixed","C","3",68.93112,2338.722573,2320.44008357854,"MONASTIR;BALSAMO"
"1",74,"MIKI-1_DP161","MIKI-1_DP161","pure","C","3",73.92088,2315.1703535,2379.27793627943,"MIKI-1_DP161;MIKI-1_DP161"
"1",75,"BALSAMO","AVENTUR","mixed","C","3",48.00632,2044.640413,2158.55970754839,"BALSAMO;AVENTUR"
"1",79,"SVEVO","SVEVO","pure","C","1",85.46976,3044.177801,2997.3010355354,"SVEVO;SVEVO"
"1",8,"PLUSSUR","PLUSSUR","pure","C","1",42.0508,2144.149609,1993.73771294704,"PLUSSUR;PLUSSUR"
"1",80,"FURIO_CAMILLO","FURIO_CAMILLO","pure","C","1",144.13968,2313.7170405,2180.55424441804,"FURIO_CAMILLO;FURIO_CAMILLO"
"1",81,"GIUSTO","GIUSTO","pure","C","1",77.54248,2415.9618845,2177.44818754162,"GIUSTO;GIUSTO"
"1",82,"MIKI-1_DP161","MIKI-1_DP161","pure","C","1",79.31304,2362.403026,2500.11999260289,"MIKI-1_DP161;MIKI-1_DP161"
"1",83,"BALSAMO","AVENTUR","mixed","C","1",33.15776,1648.3561535,1604.87035457231,"BALSAMO;AVENTUR"
"1",84,"LAHAN","EL4X_120","mixed","C","1",107.15912,2275.8454135,2381.31879835647,"LAHAN;EL4X_120"
"1",85,"COLOSSEO_DP087","COLOSSEO_DP087","pure","C","1",328.64008,3169.9748645,3185.26132677384,"COLOSSEO_DP087;COLOSSEO_DP087"
"1",86,"Selcuklu-97","Selcuklu-97","pure","C","1",185.86856,3116.6297285,2942.78242898502,"Selcuklu-97;Selcuklu-97"
"1",87,"NOBILIS","NOBILIS","pure","C","2",62.61344,1925.6824695,1965.18208769901,"NOBILIS;NOBILIS"
"1",88,"LGBORIS","EL4X_35","mixed","C","2",67.6032,1945.644151,2056.94779747457,"LGBORIS;EL4X_35"
"1",89,"NEMESIS","NEMESIS","pure","C","2",23.5404,1932.8635455,1773.48721983975,"NEMESIS;NEMESIS"
"1",9,"MIKI-1_DP161","EL4X_464","mixed","C","2",78.30704,2431.991072,2341.24883755831,"MIKI-1_DP161;EL4X_464"
"1",90,"FURIO_CAMILLO","PLUSSUR","mixed","C","2",69.25304,2243.658805,2287.30028379937,"FURIO_CAMILLO;PLUSSUR"
"1",91,"Selcuklu-97","EL4X_194","mixed","C","2",161.64408,2364.796718,2313.73282781775,"Selcuklu-97;EL4X_194"
"1",92,"RAMIREZ","LGBORIS","mixed","C","2",66.27528,3314.7932305,3157.31777743969,"RAMIREZ;LGBORIS"
"1",93,"MONASTIR","EL4X_35","mixed","C","2",48.12704,2512.863666,2449.95169277179,"MONASTIR;EL4X_35"
"1",94,"Selcuklu-97","Selcuklu-97","pure","C","2",95.12736,2499.014448,2519.9622147664,"Selcuklu-97;Selcuklu-97"
"1",95,"LLOYD","EL4X_464","mixed","C","3",152.14744,1951.029958,1972.97463627428,"LLOYD;EL4X_464"
"1",96,"FURIO_CAMILLO","PLUSSUR","mixed","C","3",108.96992,1904.4811975,1767.43406311528,"FURIO_CAMILLO;PLUSSUR"
"1",97,"BALSAMO","BALSAMO","pure","C","3",42.6544,1909.1830925,1979.61063543615,"BALSAMO;BALSAMO"
"1",98,"MIKI-1_DP161","EL4X_464","mixed","C","3",180.2752,2323.163575,2399.54038966741,"MIKI-1_DP161;EL4X_464"
"1",99,"LAHAN","LAHAN","pure","C","3",131.3836,2003.3919705,2251.37964956965,"LAHAN;LAHAN"
